username, created_at, lng, lat, text
candaceguereque, Wed Jan 20 23:59:25 +0000 2021, -117.017630, 32.769690, Honestly, this made me so happy. 
baileybrett23, Wed Jan 20 23:59:25 +0000 2021, -111.817049, 41.722230, A few weeks ago somebody gave me an excited peace sign wave on the freeway because we have the same car &amp; I didn’t… https://t.co/ZadEfp9ptc 
Smartlax3, Wed Jan 20 23:59:25 +0000 2021, -97.134208, 32.844933, @HedgeyeDDale DD, little out there but any thoughts on Nigeria in raging quad 2? $NGE https://t.co/qss6N1ThNr 
Smokey_Corleone, Wed Jan 20 23:59:25 +0000 2021, -118.018856, 33.975918, The BLOCC LIFE Shop is bacc up and running... Be sure to stop by for your BLOCC LIFE gear... Support the movement… https://t.co/TiDH0Hhx7r 
Beltran19jl, Wed Jan 20 23:59:25 +0000 2021, -119.828696, 34.439463, @_mgml88 Das hueva 🤧 
KrishMohanHaha, Wed Jan 20 23:59:26 +0000 2021, -79.961298, 40.330700, So he lied about $2k checks on a technicality &amp; now the pittance he’s offering won’t get to Americans for 2 months?… https://t.co/yGlUorXnjy 
godofthebees, Wed Jan 20 23:59:26 +0000 2021, -84.772176, 43.593853, and from this point on we will never speak of the orange man again 
amyblaschka, Wed Jan 20 23:59:26 +0000 2021, -121.877735, 37.662948, I'm discussing “Leading in 2021:  #Clarity, #Connection &amp; Conversation” with @MohamedUnfltrd, @Over40Wisdom, Steve… https://t.co/gzShc1AHtW 
Kingpin_Dre7K, Wed Jan 20 23:59:26 +0000 2021, -84.539813, 39.137038, @TanyaORourke @9OnYourSide https://t.co/2xa6D1JLtJ 
GoneFishingKeys, Wed Jan 20 23:59:26 +0000 2021, -80.434003, 25.109363, So much action today @AjTrader7 Took $NFLX $ROKU $TSLA calls lost on all 3.Then go to $TSLA calls and equity swing,… https://t.co/Li9NO89QmA 
